ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
43081,63776192,2924779,24.62412644,1.129263533,55991,24034,40.110443,-82.890646,,
43082,57289047,3270658,22.11942565,1.262808167,29946,11084,40.149185,-82.884874,,
43084,55869829,70861,21.57146249,0.027359586,841,307,40.148352,-83.556715,,
43085,19106127,218765,7.37691719,0.084465642,23258,10228,40.100924,-83.013402,,
43101,708656,2070,0.273613623,0.000799232,380,175,39.46452,-82.74613,,
43102,153794817,202886,59.38051335,0.078334726,4512,1755,39.640398,-82.762562,,
43103,216793129,1509598,83.70429863,0.582859071,10697,4280,39.732375,-82.935709,,
43105,148398547,38825,57.29700176,0.014990417,8147,3261,39.86676,-82.612369,,
43106,102423764,0,39.54603805,0,1685,659,39.642318,-83.421179,,
43107,77586425,618543,29.95628744,0.238820798,3153,1279,39.692825,-82.414529,,
43109,402740,5241,0.15549879,0.002023561,118,44,39.916675,-82.831944,,
43110,130039952,798687,50.2087083,0.308374788,33847,14308,39.826682,-82.800074,,
43111,1041442,5834,0.402103021,0.00225252,225,93,39.502073,-82.242722,,
43112,90292869,141726,34.86227311,0.054720717,4617,1775,39.797808,-82.70462,,
43113,426008147,3609129,164.4826721,1.393492557,23717,10077,39.592553,-82.963776,,
43115,124152219,180788,47.93544179,0.06980264,1321,541,39.491771,-83.150971,,
43116,2555790,0,0.986796078,0,1448,487,39.771637,-83.062012,,
43117,50516,0,0.019504337,0,73,28,39.768789,-83.206122,,
43119,82337436,821908,31.79066312,0.317340466,27698,10560,39.940928,-83.205719,,
43123,154159531,1715695,59.52133021,0.662433571,58424,23657,39.869489,-83.114347,,
43125,81381979,1686460,31.4217591,0.651145874,12161,5539,39.838052,-82.887941,,
43126,1193664,28924,0.460876267,0.011167619,326,150,39.815503,-83.165765,,
43127,1499575,67428,0.578989169,0.026034097,283,114,39.480597,-82.321987,,
43128,123200073,126436,47.56781614,0.048817215,2309,1039,39.659722,-83.594024,,
43130,419283829,1931901,161.8863983,0.745911178,59570,25262,39.696616,-82.614164,,
43135,246847633,449895,95.30840799,0.173705438,4445,2014,39.468184,-82.69342,,
43136,719125,0,0.277655727,0,460,226,39.801317,-82.812481,,
43137,77486237,4343765,29.91760464,1.677137114,2388,1087,39.80884,-82.987481,,
43138,456489986,3181409,176.2517765,1.228348934,18437,8270,39.518348,-82.41409,,
43140,575490587,1804360,222.1981673,0.69666732,24066,8189,39.879858,-83.429006,,
43142,202223,0,0.07807874,0,111,54,39.593715,-83.587259,,
43143,344230264,3489024,132.9080536,1.347119755,5694,2433,39.712707,-83.288346,,
43144,18194634,54698,7.024987761,0.021119017,477,229,39.528775,-82.193959,,
43145,139605418,2348309,53.90195553,0.906687212,1918,836,39.564942,-83.259784,,
43146,206731981,2113018,79.8196675,0.815840846,12369,3389,39.773521,-83.136925,,
43147,75511140,83562,29.15501539,0.03226347,38440,13728,39.897779,-82.74402,,
43148,64330826,81147,24.83827184,0.031331033,2220,880,39.820316,-82.499992,,
43149,141655526,289269,54.69350669,0.11168739,2552,1197,39.542972,-82.577874,,
43150,68583123,1337005,26.48009296,0.516220538,2482,943,39.777495,-82.40617,,
43151,753044,0,0.290751926,0,322,127,39.732952,-83.476423,,
43152,112652153,436552,43.49524129,0.168553677,921,525,39.395448,-82.615799,,
43153,136611420,6053,52.74596639,0.002337076,971,393,39.743695,-83.556821,,
43154,64162560,174901,24.77330397,0.067529657,3150,1187,39.599871,-82.829414,,
43155,78389965,1129308,30.26653598,0.436028275,2543,1352,39.634641,-82.528905,,
43156,876419,0,0.338387282,0,242,97,39.55352,-82.776295,,
43157,893298,0,0.344904301,0,610,240,39.842653,-82.546206,,
43158,5281738,22995,2.03929053,0.00887842,268,113,39.449001,-82.357566,,
43160,556995764,689965,215.0572759,0.266396987,22305,9866,39.526516,-83.441323,,
43162,120911012,103271,46.68400471,0.039873158,6926,2796,39.949398,-83.308394,,
43164,145886975,535451,56.32727835,0.206738796,2203,845,39.585238,-83.118396,,
43201,7984237,55,3.082731271,2.12356E-05,35495,16214,39.99083,-82.999946,,
43202,6501622,153625,2.510290395,0.059314947,20251,10613,40.019812,-83.0151,,
43203,3822175,0,1.475750081,0,8108,5062,39.973084,-82.969026,,
43204,23307543,820102,8.999093046,0.316643166,42104,18901,39.961292,-83.081964,,
43205,6144054,52912,2.372232613,0.020429438,12272,7306,39.957019,-82.962071,,
43206,7778542,3522,3.003311984,0.001359852,21864,11995,39.942452,-82.974175,,
43207,60393119,2514672,23.3179146,0.970920329,45144,20217,39.894679,-82.962832,,
43209,16143071,256187,6.232874824,0.098914358,27228,12442,39.953616,-82.930721,,
43210,4003189,185642,1.54563998,0.07167678,9432,414,40.005435,-83.023227,,
43211,12215307,35845,4.716356601,0.013839832,21600,10338,40.011814,-82.970532,,
43212,9279523,165147,3.582844013,0.063763616,18551,10720,39.987145,-83.042824,,
43213,23323368,234794,9.005203113,0.090654474,30444,15693,39.966873,-82.862134,,
43214,17423062,213372,6.727082133,0.082383393,24650,13169,40.051734,-83.016269,,
43215,13139584,1577865,5.073221961,0.609217108,12790,8739,39.966856,-83.01296,,
43217,10629372,899,4.104023648,0.000347106,2602,903,39.81642,-82.92277,,
43219,43644505,334844,16.85123831,0.129283997,27123,12202,40.006193,-82.921346,,
43220,17631261,368686,6.80746822,0.142350466,24989,12419,40.049153,-83.074244,,
43221,24192333,891066,9.340712389,0.344042521,31265,14175,40.023111,-83.076127,,
43222,3601555,165953,1.390568219,0.064074814,4617,2162,39.961192,-83.035484,,
43223,26072358,2134329,10.06659413,0.824069069,27366,11046,39.927633,-83.033424,,
43224,21670501,108541,8.367027569,0.041907916,38699,18466,40.042659,-82.964856,,
43227,10295564,23644,3.975139653,0.009129,21340,10140,39.944059,-82.890437,,
43228,52420883,463414,20.23981694,0.178925153,50737,23179,39.966378,-83.125661,,
43229,22820924,161957,8.811208392,0.06253195,46347,21920,40.08587,-82.978198,,
43230,54205431,856103,20.92883481,0.33054323,51161,22620,40.035763,-82.870875,,
43231,11136142,124392,4.299688647,0.048028022,19685,8494,40.079333,-82.934777,,
43232,31746173,536332,12.25726644,0.207078952,42201,19307,39.921124,-82.870182,,
43235,34933370,651742,13.48785014,0.251639004,38493,18199,40.118363,-83.027626,,
43240,6485598,18496,2.504103494,0.007141346,3469,1753,40.144858,-82.982863,,
43302,505276210,599126,195.0882437,0.231323852,54790,22966,40.599809,-83.128808,,
43310,165973854,2077781,64.08286602,0.802235763,3104,1480,40.535325,-83.786442,,
43311,263032677,767215,101.5574887,0.29622338,19240,8440,40.365633,-83.756432,,
43314,144572638,0,55.81980998,0,3173,1315,40.649148,-82.959411,,
43315,209839694,125092,81.01956225,0.048298293,7046,2877,40.483968,-82.874359,,
43316,186389151,162656,71.9652566,0.062801835,6041,2596,40.954177,-83.380698,,
43317,521643,17947,0.201407497,0.006929376,168,65,40.474727,-82.680654,,
43318,176558364,169023,68.16956835,0.065260148,3864,1482,40.306812,-83.91264,,
43319,54184392,39529,20.9207116,0.015262233,1040,436,40.302682,-83.57512,,
43320,85811494,0,33.13200447,0,1588,646,40.588536,-82.898039,,
43321,1846878,0,0.713083613,0,267,118,40.457344,-82.829783,,
43322,841990,0,0.32509417,0,374,155,40.532181,-83.20784,,
43323,96250534,477485,37.16254052,0.184357997,680,280,40.729183,-83.24781,,
43324,73579796,4871990,28.40931927,1.881085936,2817,1828,40.444533,-83.813789,,
43326,476874542,333487,184.1222979,0.128760056,13611,5943,40.639365,-83.614912,,
43330,279091,0,0.107757642,0,118,56,40.813493,-83.419408,,
43331,80440467,12056385,31.05823927,4.654996471,4485,3938,40.517943,-83.921643,,
43332,163813458,39051,63.24873243,0.015077676,2323,919,40.590903,-83.371544,,
43333,78767133,41914,30.41216137,0.016183087,894,350,40.443022,-83.924616,,
43334,171057237,151624,66.04557125,0.058542356,6651,2566,40.399755,-82.798877,,
43336,208906,0,0.080659061,0,39,37,40.290833,-83.582332,,
43337,89721529,33729,34.64167749,0.01302284,1108,439,40.681312,-83.266637,,
43338,248737593,1189766,96.03812566,0.45937124,10489,4489,40.564167,-82.760333,,
43340,124375623,283674,48.02169856,0.109527148,1721,639,40.543906,-83.475994,,
43341,54787755,0,21.15367137,0,907,374,40.596568,-83.315293,,
43342,110626432,359405,42.71310601,0.138767052,3228,1376,40.471236,-83.18398,,
43343,88509339,9785,34.17364829,0.00377801,1505,609,40.309159,-83.978712,,
43344,250575572,1664876,96.74777335,0.642812245,5677,2343,40.430934,-83.344615,,
43345,75668801,0,29.21588865,0,920,345,40.5112,-83.583824,,
43347,76222429,0,29.42964562,0,1530,595,40.477854,-83.65958,,
43348,5496193,1315719,2.122092071,0.508001968,1984,1727,40.462671,-83.889132,,
43351,402536143,1045028,155.4200803,0.403487584,10436,4663,40.82548,-83.303252,,
43356,55450009,65007,21.40936908,0.025099344,1103,472,40.465076,-83.032615,,
43357,177390620,218351,68.4909042,0.084305796,4763,1900,40.253579,-83.746806,,
43358,162616910,927803,62.78674264,0.358226756,2521,1011,40.414555,-83.537654,,
43359,61787823,0,23.85641285,0,819,347,40.873493,-83.45488,,
43360,77420650,130829,29.89228135,0.050513361,1593,726,40.33314,-83.643522,,
43402,289332248,2200414,111.7118102,0.849584631,31327,14777,41.417547,-83.656646,,
43403,531800,0,0.205329137,0,5004,8,41.376979,-83.637118,,
43406,49559795,5760,19.13514464,0.002223949,1777,764,41.333897,-83.433071,,
43407,38078195,0,14.70207391,0,639,256,41.277832,-83.249407,,
43408,1696864,0,0.655162881,0,269,111,41.571832,-83.363462,,
43410,135454580,625769,52.29930795,0.241610772,10403,4371,41.31187,-82.957585,,
43412,74793046,1969525,28.87775773,0.760437886,4362,1796,41.627632,-83.32035,,
43413,83442809,43891,32.21745004,0.016946411,1407,534,41.243222,-83.65159,,
43416,71170960,296541,27.47926245,0.114495125,2891,1265,41.483937,-83.267229,,
43420,349118440,10293534,134.795389,3.974355866,30579,13708,41.358062,-83.110264,,
43430,65677110,132192,25.35807502,0.051039619,4783,1996,41.522208,-83.370037,,
43431,125730951,1542158,48.54499364,0.595430558,4752,1938,41.390755,-83.335312,,
43432,58970363,45081,22.76858541,0.017405872,1366,536,41.563259,-83.252471,,
43433,1296347,0,0.500522396,0,95,47,41.504694,-82.880261,,
43434,54927,0,0.021207434,0,101,48,41.693022,-83.444689,,
43435,92914171,0,35.87436351,0,1532,631,41.325313,-83.312859,,
43437,2606248,0,1.006278021,0,427,173,41.253686,-83.602309,,
43438,11261424,214833,4.3480603,0.082947489,312,859,41.602607,-82.706506,,
43439,143257,0,0.055311839,0,113,48,41.517665,-83.041286,,
43440,41688027,6587683,16.0958379,2.543518734,4875,6309,41.526266,-82.776839,,
43442,44948251,20574,17.35461747,0.007943666,999,434,41.426172,-83.216448,,
43443,30284706,24043,11.69299086,0.009283055,1834,720,41.461331,-83.470237,,
43445,48903548,265876,18.88176625,0.102655302,1161,457,41.583459,-83.296408,,
43446,3259255,59997,1.258405444,0.023164972,25,384,41.683506,-82.808714,,
43447,43750681,94341,16.89223309,0.036425265,3450,1449,41.562886,-83.445582,,
43449,219141615,10982068,84.61105418,4.240200341,8278,4288,41.534376,-83.13557,,
43450,110444469,9834,42.6428497,0.003796929,3619,1523,41.400871,-83.491254,,
43451,63411473,157689,24.48330764,0.060884066,1119,454,41.318301,-83.617493,,
43452,121731281,13489757,47.00071236,5.208424518,13811,10200,41.515792,-82.980945,,
43456,9444789,999165,3.646653575,0.38577978,608,1039,41.646845,-82.822664,,
43457,48033152,0,18.54570446,0,1456,601,41.267325,-83.427465,,
43458,2573816,39915,0.993755956,0.015411268,414,178,41.530446,-83.213365,,
43460,7158546,791729,2.76393018,0.305688289,6289,2798,41.601192,-83.564999,,
43462,66526724,65743,25.68611283,0.025383515,1163,483,41.283785,-83.722865,,
43463,19415,0,0.007496174,0,18,12,41.508665,-83.508034,,
43464,86139517,12290476,33.25865487,4.745379515,1460,705,41.404879,-82.924109,,
43465,28559487,101977,11.02688005,0.039373541,5059,2550,41.565472,-83.500302,,
43466,71873185,0,27.75039305,0,2192,880,41.295359,-83.514821,,
43467,898187,0,0.346791954,0,106,41,41.243203,-83.483841,,
43468,1861425,0,0.718700241,0,451,147,41.597867,-83.341493,,
43469,59814791,77949,23.0946209,0.030096278,3149,1280,41.46062,-83.363903,,
43501,62578564,192972,24.16171967,0.074506909,788,352,41.672655,-84.461796,,
43502,178059787,1092935,68.74927104,0.421984581,6933,2834,41.531146,-84.296944,,
43504,39699638,0,15.32811658,0,1094,453,41.695773,-83.836749,,
43505,253920,0,0.098039064,0,96,49,41.523946,-84.731263,,
43506,263290967,864368,101.657215,0.333734365,14830,6800,41.466211,-84.557134,,
43511,118157322,29912,45.62079902,0.011549088,940,392,41.262403,-83.814795,,
43512,566493362,7805040,218.7243192,3.01354292,28674,12617,41.303378,-84.358279,,
43515,211461174,715353,81.64561921,0.276199349,7979,3228,41.584215,-84.010615,,
43516,182219701,90484,70.35542288,0.034936069,2951,1227,41.215029,-83.915474,,
43517,167807915,784312,64.79100096,0.302824569,3744,1549,41.433947,-84.72855,,
43518,177637378,261758,68.58617801,0.101065333,2726,1129,41.596488,-84.757748,,
43519,3339594,6774,1.289424507,0.002615456,184,78,41.419359,-84.40707,,
43521,172345037,863303,66.54279363,0.333323166,2811,1247,41.660489,-84.297994,,
43522,81943296,2679291,31.63848481,1.034480083,3344,1420,41.419122,-83.839146,,
43523,3552266,0,1.371537629,0,62,26,41.337065,-83.989254,,
43524,77957240,13318,30.09945992,0.005142109,1236,530,41.227119,-84.038446,,
43525,2945091,0,1.137106041,0,1152,424,41.466582,-83.70445,,
43526,201126768,21188,77.65548257,0.008180733,6072,2504,41.312806,-84.725309,,
43527,136154245,41927,52.56945013,0.016188106,2287,953,41.246109,-84.157502,,
43528,48165069,93012,18.5966379,0.035912136,16430,6806,41.628855,-83.749575,,
43529,1864282,0,0.719803335,0,256,96,41.187605,-83.781585,,
43531,446557,0,0.172416629,0,216,83,41.635044,-84.495666,,
43532,121044214,2450060,46.7354343,0.945973495,4015,1590,41.450496,-83.974967,,
43533,64828032,303902,25.03024416,0.117337223,1553,641,41.691723,-84.08148,,
43534,95588369,778138,36.90687717,0.300440774,1784,747,41.349611,-83.926981,,
43535,62108155,0,23.98009373,0,757,317,41.30728,-84.022034,,
43536,39890394,0,15.40176788,0,394,155,41.309794,-84.632895,,
43537,47588260,2105174,18.37393069,0.81281226,27276,11991,41.574153,-83.686571,,
43540,49050040,172322,18.93832713,0.066533899,1501,579,41.692846,-83.928025,,
43541,1008159,0,0.389252383,0,144,65,41.300755,-83.829536,,
43542,37644409,0,14.53458819,0,3591,1282,41.566675,-83.765027,,
43543,227154471,2307834,87.70483531,0.891059727,7771,3634,41.606489,-84.645346,,
43545,344626794,6133633,133.0611547,2.368209042,14034,6105,41.390884,-84.127337,,
43547,1121931,0,0.433179999,0,284,118,41.49216,-83.876316,,
43548,61608924,0,23.78733956,0,700,295,41.185334,-84.175116,,
43549,78298927,62728,30.23138601,0.024219417,1460,564,41.371207,-84.520756,,
43551,205015415,3129422,79.15689764,1.208276641,37002,16231,41.517951,-83.572004,,
43553,423935,0,0.163682226,0,252,94,41.531227,-84.228836,,
43554,89218877,766143,34.44760246,0.295809479,2408,1070,41.658422,-84.563491,,
43555,1063189,0,0.410499585,0,200,94,41.434129,-84.254322,,
43556,82488280,406389,31.84890432,0.156907677,1860,756,41.303225,-84.563655,,
43557,114501988,298455,44.20946661,0.115234125,3393,1194,41.487386,-84.392466,,
43558,215009385,646942,83.01559119,0.249785713,13579,5485,41.594729,-83.878403,,
43560,54111491,192265,20.89256437,0.074233935,32226,12869,41.700591,-83.738852,,
43565,469978,0,0.181459528,0,348,154,41.419971,-83.740107,,
43566,50962435,2341609,19.676707,0.904100328,7613,3035,41.492653,-83.75339,,
43567,292785022,892862,113.0449338,0.34473596,13283,5416,41.580346,-84.161063,,
43569,89951133,6786,34.73032809,0.002620089,2818,1199,41.349834,-83.789227,,
43570,120853189,157300,46.66167913,0.060733872,3106,1382,41.588117,-84.441141,,
43571,55450662,121970,21.4096212,0.047092882,6783,2582,41.513316,-83.822816,,
43604,7302262,642451,2.819419241,0.248051728,10154,5704,41.651526,-83.540954,,
43605,18251430,2663683,7.04691682,1.0284538,28346,12398,41.648026,-83.506863,,
43606,16890097,7446,6.521303188,0.002874917,26429,11822,41.673136,-83.611414,,
43607,18632364,10178,7.193996266,0.003929748,23958,12177,41.648634,-83.604132,,
43608,9389658,0,3.625367376,0,16515,7374,41.679891,-83.528551,,
43609,13550128,2185716,5.231733892,0.843909702,23687,11031,41.626694,-83.58088,,
43610,3273343,0,1.263844852,0,5105,2699,41.678031,-83.561372,,
43611,18024687,8189272,6.959370854,3.161895731,19207,9003,41.705139,-83.48503,,
43612,29953194,405876,11.56499335,0.156709606,29674,13770,41.708462,-83.549232,,
43613,15889270,0,6.134881706,0,31635,14630,41.706245,-83.603731,,
43614,23384827,925942,9.028932566,0.35750822,29290,14667,41.604201,-83.630091,,
43615,42012619,52543,16.22116357,0.020286967,39441,19696,41.650277,-83.673822,,
43616,103700398,4940478,40.03894922,1.907529301,20873,8990,41.658372,-83.408909,,
43617,14179955,0,5.474911467,0,7500,2940,41.664636,-83.728264,,
43619,29138849,107656,11.25057298,0.041566216,7499,3028,41.603711,-83.47049,,
43620,2828868,0,1.092232088,0,5858,3335,41.665184,-83.554271,,
43623,17417566,30496,6.724960116,0.011774572,20149,9683,41.702945,-83.650062,,
43701,467062207,7369287,180.333734,2.845297739,55643,25406,39.96922,-81.991033,,
43711,551042,516,0.212758515,0.000199229,91,42,39.841356,-81.576903,,
43713,237831225,3228989,91.82715325,1.246719676,7487,3417,39.987744,-81.174557,,
43716,176451564,553557,68.12833264,0.213729562,1973,1012,39.829248,-81.0119,,
43717,706258,0,0.27268775,0,164,81,39.789724,-81.555673,,
43718,138001211,1534219,53.28256772,0.592365293,3209,1407,40.014775,-80.998288,,
43719,96679412,1023466,37.32813125,0.395162449,2601,1296,39.997343,-81.079098,,
43720,117582633,1423361,45.39891034,0.549562778,1300,729,39.796078,-81.876427,,
43721,985834,2422,0.380632652,0.000935139,149,72,39.949993,-82.265041,,
43722,1935118,0,0.747153269,0,420,229,39.919184,-81.517572,,
43723,45872482,193874,17.71146507,0.074855173,4984,2263,39.960601,-81.53949,,
43724,401853958,2786918,155.1566872,1.076035101,9201,3155,39.720897,-81.498697,,
43725,345645708,6335753,133.4545596,2.446248014,20357,9612,40.044987,-81.58933,,
43727,194813494,1445474,75.21791375,0.558100655,1473,653,39.86139,-81.785087,,
43728,96586277,203891,37.29217162,0.078722759,1250,604,39.480144,-81.895088,,
43730,120146626,672802,46.38887362,0.259770316,2503,1098,39.618641,-82.10144,,
43731,131752532,1240089,50.86993917,0.47880106,5461,2319,39.725342,-82.061172,,
43732,192361699,2400379,74.27127037,0.926791553,1703,807,39.845125,-81.642736,,
43733,2389842,0,0.922723194,0,95,39,39.927407,-81.538067,,
43734,9896004,199768,3.820868668,0.077130859,1171,501,39.884547,-81.891027,,
43735,4045917,321261,1.562137354,0.124039571,499,196,39.866889,-82.118507,,
43736,267885,0,0.103430981,0,55,37,40.061242,-81.237909,,
43738,380763,0,0.147013422,0,164,63,39.855589,-82.141514,,
43739,82524623,336922,31.86293643,0.130086317,2025,768,39.903133,-82.286312,,
43740,976400,0,0.376990164,0,256,115,39.952203,-82.212846,,
43746,54441334,43130,21.01991747,0.016652587,1425,585,39.965416,-82.183858,,
43747,81803119,306190,31.58436217,0.118220625,1083,474,39.860813,-81.124904,,
43748,92571227,851695,35.74195209,0.328841292,2755,1093,39.692384,-82.316294,,
43749,255373146,5362531,98.6001271,2.070484883,2339,1217,40.166779,-81.561488,,
43750,2794761,7765,1.079063301,0.002998083,164,75,39.996867,-81.513191,,
43754,193716825,13898,74.79448746,0.005366048,1542,837,39.760808,-81.23395,,
43755,91972875,524078,35.51092708,0.202347656,1620,787,40.053283,-81.432376,,
43756,369009487,6510198,142.4753655,2.513601607,5320,2841,39.691755,-81.795493,,
43758,225522545,1638811,87.07474513,0.632748491,3315,1689,39.627898,-81.945549,,
43759,361834,540,0.139704894,0.000208495,66,34,40.065733,-81.074799,,
43760,89794213,153267,34.66974094,0.059176722,1831,730,39.888632,-82.194743,,
43761,1608704,19168,0.621124113,0.007400806,111,48,39.668343,-82.148307,,
43762,188153891,182806,72.64662655,0.070581794,5413,1945,40.025878,-81.741187,,
43764,156722107,3469322,60.51074638,1.33951277,8566,3501,39.712341,-82.192529,,
43766,96525521,729048,37.2687136,0.281487018,1648,772,39.593272,-82.252886,,
43767,82751678,40000,31.95060286,0.015444087,1443,602,40.06427,-81.783664,,
43768,1645743,0,0.635424952,0,275,117,40.037789,-81.444869,,
43771,64583648,1300858,24.93588696,0.502264103,2007,902,39.835563,-81.945402,,
43772,88411395,214161,34.1358319,0.082688028,1879,839,39.886085,-81.526601,,
43773,273821465,5843305,105.7230632,2.25611277,3248,1521,39.982394,-81.29851,,
43777,137264986,844931,52.99830964,0.326229697,4714,2030,39.818733,-82.113868,,
43778,117055786,40192,45.19549357,0.015518219,1526,677,39.99929,-81.378862,,
43779,91419334,65065,35.29720369,0.025121738,971,431,39.81957,-81.427766,,
43780,92146426,8699631,35.5779355,3.358946451,2106,1534,39.908681,-81.437981,,
43782,31958382,248983,12.3392008,0.096132878,849,367,39.621795,-82.212467,,
43783,156003713,1147343,60.2333729,0.442991628,4704,1924,39.804491,-82.278555,,
43786,551796,0,0.213049636,0,32,19,39.710464,-81.277012,,
43787,194826992,3129121,75.22312536,1.208160424,2997,1608,39.530275,-81.803695,,
43788,99827218,263285,38.54350599,0.101654911,865,424,39.805526,-81.333948,,
43793,268126248,266485,103.5241275,0.102890438,5110,2555,39.741635,-81.098591,,
43802,97542691,714077,37.66144515,0.275706683,1075,421,40.091161,-81.852057,,
43804,82364881,88234,31.8012597,0.034067339,3851,1058,40.450792,-81.740962,,
43805,3090787,37548,1.193359583,0.014497364,71,39,40.392967,-81.972565,,
43811,48765820,1000950,18.82858917,0.386468972,829,368,40.179894,-81.920772,,
43812,418327862,5876650,161.5172974,2.268987347,19061,8951,40.263768,-81.880904,,
43821,213974429,3246351,82.61599243,1.253423182,4327,1886,40.136752,-82.000512,,
43822,227594325,129563,87.8746639,0.050024556,4626,1933,40.178846,-82.174029,,
43824,197999134,370145,76.44789628,0.14291379,3787,1345,40.36391,-81.758449,,
43830,131888403,3214138,50.92239925,1.240985673,6158,2424,40.06282,-82.137473,,
43832,261054758,1609439,100.7938099,0.621407898,7479,3421,40.275813,-81.585062,,
43836,404321,0,0.156109217,0,128,68,40.208723,-81.719748,,
43837,132586857,802883,51.19207386,0.309994873,1973,837,40.298389,-81.477938,,
43840,83151950,58512,32.10514875,0.02259161,1248,533,40.410708,-81.601371,,
43842,1060358,0,0.40940653,0,355,142,40.136929,-82.012755,,
43843,109563520,117431,42.30271337,0.045340365,1123,481,40.349011,-82.175611,,
43844,322713990,258521,124.6005734,0.09981552,3869,1852,40.32539,-82.060739,,
43845,75344917,1053819,29.09083633,0.406881808,4711,2053,40.265226,-81.731425,,
43901,80859321,341715,31.21995971,0.131936905,2219,1038,40.223586,-80.855814,,
43902,44744279,847527,17.27586344,0.327232018,202,113,39.88285,-80.951993,,
43903,96981335,428,37.44470438,0.000165252,2208,1035,40.472133,-80.973297,,
43905,1001495,15969,0.386679398,0.006165666,237,120,40.102487,-80.840268,,
43906,83464336,365288,32.22576166,0.141038491,8678,4243,40.011071,-80.808832,,
43907,409639639,6797573,158.1627556,2.62455772,6008,3051,40.254613,-81.024569,,
43908,80657289,115072,31.14195471,0.044429549,1574,722,40.506269,-80.874019,,
43910,143070151,543960,55.23969648,0.210024139,3631,1584,40.372682,-80.826332,,
43912,48777993,280645,18.83328919,0.108357645,6801,3377,40.085427,-80.795478,,
43913,6602412,475434,2.549205633,0.183566101,1490,750,40.267682,-80.63571,,
43914,1501704,0,0.579811181,0,94,41,39.77526,-80.952819,,
43915,137963312,2528145,53.26793483,0.976122283,1495,761,39.763457,-80.899372,,
43917,91825058,175917,35.45385461,0.067921936,3136,1540,40.233488,-80.797645,,
43920,116226240,888260,44.87520405,0.342959118,23438,10847,40.677396,-80.595022,,
43925,310045,0,0.119709049,0,82,45,40.447632,-80.86232,,
43926,610579,256764,0.23574588,0.099137139,285,129,40.508061,-80.62161,,
43927,1061593,20591,0.409883366,0.00795023,74,36,40.119735,-80.937132,,
43928,3411735,87458,1.317278304,0.033767724,116,57,40.010409,-80.9148,,
43930,97429567,314669,37.61776773,0.121494385,882,429,40.563211,-80.762834,,
43931,945697,0,0.365135669,0,272,133,39.67334,-80.87263,,
43932,47404247,69349,18.30288287,0.0267758,931,411,40.516991,-80.76074,,
43933,123237741,961056,47.58235984,0.371065812,2070,1013,39.935226,-80.8958,,
43934,557026,2963,0.21506895,0.001144021,295,149,40.077931,-80.789273,,
43935,50693949,193459,19.57304397,0.074694941,8943,4358,40.127765,-80.755389,,
43938,82822349,816816,31.97788909,0.315374434,5794,2744,40.304495,-80.673326,,
43939,2367902,0,0.914252112,0,513,246,40.167151,-80.800019,,
43940,1590740,29974,0.614188174,0.011573027,377,174,40.028999,-80.827283,,
43942,54287517,740428,20.96052839,0.285880861,2500,1222,39.861027,-80.854883,,
43943,107994204,868174,41.69679705,0.33520387,3472,1604,40.20957,-80.733072,,
43944,74386876,30002,28.72093461,0.011583837,2529,1136,40.429337,-80.76899,,
43945,168128888,924441,64.91492934,0.356928681,3191,1437,40.63683,-80.84801,,
43946,152368091,1178157,58.82965133,0.45488898,2114,1093,39.652165,-80.964911,,
43947,44008953,276090,16.99195247,0.106598949,5322,2581,39.956139,-80.807586,,
43948,1832643,0,0.707587448,0,670,327,40.270132,-80.778257,,
43950,227154368,2645009,87.70479554,1.021243728,16762,6459,40.096889,-80.924669,,
43951,381385,7002,0.147253578,0.002703487,84,39,40.111902,-81.011629,,
43952,66913100,956229,25.83529345,0.369202097,19050,9004,40.406817,-80.662786,,
43953,46905390,219,18.1102731,8.45564E-05,11553,5380,40.352522,-80.702518,,
43961,1060119,202353,0.409314252,0.078128933,294,151,40.524994,-80.630282,,
43962,3344527,0,1.291329149,0,112,47,40.672039,-80.879921,,
43963,1146766,81096,0.442768847,0.031311342,1362,678,40.171369,-80.696907,,
43964,123479052,1972828,47.67553054,0.761713182,9575,4498,40.480905,-80.662477,,
43967,263745,0,0.101832518,0,21,11,40.026455,-80.940094,,
43968,88802765,437083,34.28694071,0.168758697,7182,3384,40.632407,-80.683847,,
43970,461277,0,0.178100053,0,31,19,40.463201,-80.889127,,
43971,3165887,4676,1.222355856,0.001805414,1150,607,40.159108,-80.713392,,
43972,341137,994,0.131713738,0.000383786,144,66,40.102594,-80.97309,,
43973,233662122,3310440,90.21745352,1.278168084,1996,1213,40.190266,-81.276328,,
43974,170700,0,0.065907641,0,107,51,40.18224,-80.887565,,
43976,60729908,318272,23.44794957,0.122885511,1632,699,40.373556,-80.920847,,
43977,119061372,5551216,45.96985469,2.143336571,2407,1116,40.13485,-81.083447,,
43983,53240698,5128721,20.5563493,1.980210333,440,547,40.141432,-81.199082,,
43985,1069063,7506,0.41276755,0.002898083,128,51,40.163934,-81.132747,,
43986,103903806,252103,40.11748549,0.097337517,1975,919,40.385195,-80.995648,,
43988,134976382,1680900,52.11467466,0.648999146,2476,1354,40.401128,-81.120838,,
44001,88958329,643971,34.34700431,0.248638604,20769,8552,41.366331,-82.259924,,
44003,172821163,13553499,66.72662692,5.233035443,4676,2283,41.615736,-80.585942,,
